 Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. Provincia ; Provincia ; Cód. Municipio ; Municipio ; Nº de oficinas ;OPERACIONES;RETIRADA EFECTIVO;INCIDENCIAS ST;DIAS INACTIVIDAD
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;28;Madrid;006;ALCOBENDAS ;1;586;52690;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;28;Madrid;058;FUENLABRADA ;1;658;59210;0;0
BANCOS;2085;IBERCAJA BANCO, S.A.;50;Zaragoza;297;ZARAGOZA ;57;27.529;2477610;24;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;28;Madrid;127;ROZAS DE MADRID (LAS) ;1;572;51510;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;28;Madrid;130;SAN FERNANDO DE HENARES ;1;395;35580;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;005;ALGARROBO ;1;403;36240;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;013;ALOZAINA ;1;483;43440;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;017;ARCHIDONA ;1;438;39420;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;031;BURGO (EL) ;1;407;36590;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;040;CASARABONELA ;1;462;41600;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;046;CORTES DE LA FRONTERA ;1;489;43990;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;051;ESTEPONA ;1;514;46230;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;059;HUMILLADERO ;1;603;54290;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;076;OJEN ;1;622;55980;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;083;RIOGORDO ;1;496;44630;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;089;TEBA ;1;624;56160;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;091;TORROX ;1;527;47410;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;092;TOTALAN ;1;706;63510;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;094;VELEZ-MALAGA ;2;704;63350;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;097;VILLANUEVA DEL TRABUCO ;1;634;57090;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;098;VILLANUEVA DE TAPIA ;1;391;35220;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;29;Málaga;100;YUNQUERA ;1;719;64670;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;002;ABARAN ;1;680;61180;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;007;ALGUAZAS ;1;451;40550;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;008;ALHAMA DE MURCIA ;1;418;37640;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;009;ARCHENA ;1;650;58510;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;010;BENIEL ;1;360;32440;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;011;BLANCA ;1;555;49920;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;016;CARTAGENA ;11;5.942;534740;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;017;CEHEGIN ;1;498;44780;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;021;FUENTE ALAMO DE MURCIA ;1;501;45060;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;022;JUMILLA ;1;444;39980;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;024;LORCA ;6;3.396;305620;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;027;MOLINA DE SEGURA ;3;1.537;138330;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;029;MULA ;1;446;40170;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;030;MURCIA ;16;6.692;602320;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;032;PLIEGO ;1;510;45900;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;039;TOTANA ;2;1.207;108630;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;041;UNION (LA) ;1;337;30310;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;043;YECLA ;1;478;43050;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;901;SANTOMERA ;1;670;60280;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;30;Murcia;902;ALCAZARES (LOS) ;1;694;62490;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;31;Navarra;227;TAFALLA ;1;537;48320;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;32;Ourense;054;OURENSE ;1;650;58500;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;33;Asturias;024;GIJON ;1;608;54680;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;34;Palencia;022;BALTANAS ;1;520;46790;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;34;Palencia;047;CARRION DE LOS CONDES ;1;411;36960;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;34;Palencia;083;HERRERA DE PISUERGA ;1;397;35700;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;34;Palencia;123;PAREDES DE NAVA ;1;587;52840;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;004;ARRECIFE ;1;579;52150;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;006;ARUCAS ;1;508;45680;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;009;GALDAR ;1;569;51160;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;014;OLIVA (LA) ;1;533;47960;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;017;PUERTO DEL ROSARIO ;1;585;52670;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;026;TELDE ;1;378;33980;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;35;Las Palmas;028;TIAS ;1;583;52500;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;37;Salamanca;156;GUIJUELO ;1;436;39250;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;37;Salamanca;274;SALAMANCA ;1;550;49530;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;38;Sta Cruz de Tenerife;028;PUERTO DE LA CRUZ ;1;405;36440;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;39;Cantabria;075;SANTANDER ;1;407;36590;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;39;Cantabria;087;TORRELAVEGA ;1;495;44520;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;40;Segovia;194;SEGOVIA ;1;403;36260;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;41;Sevilla;038;DOS HERMANAS ;1;385;34620;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;41;Sevilla;039;ECIJA ;1;462;41610;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;42;Soria;173;SORIA ;1;307;27580;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;45;Toledo;168;TOLEDO ;1;456;41010;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;005;ALAQUÀS ;1;565;50840;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;022;ALFAFAR ;1;302;27210;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;029;ALGEMESI ;1;350;31460;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;032;ALMÀSSERA ;1;625;56260;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;039;ANNA ;1;370;33250;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;040;ANTELLA ;1;683;61470;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;042;AIELO DE MALFERIT ;1;538;48410;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;048;BELLREGUARD ;1;383;34470;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;071;BICORP ;1;541;48640;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;073;BOLBAITE ;1;508;45700;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;074;BONREPÒS I MIRAMBELL ;1;530;47720;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;076;BUGARRA ;1;543;48900;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;077;BUÑOL ;1;310;27890;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;083;CARCAIXENT ;1;638;57390;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;090;CASTELLO DE RUGAT ;1;312;28090;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;093;CATADAU ;1;687;61830;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;097;COFRENTES ;1;353;31770;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;106;CHELVA ;1;712;64050;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;111;CHIVA ;1;336;30260;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;120;ESTIVELLA ;1;464;41770;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;130;GAVARDA ;1;503;45300;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;144;JARAFUEL ;1;426;38360;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;147;LLIRIA ;1;652;58700;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;156;LLOMBAI ;1;468;42110;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;157;LLOSA DE RANES (LA) ;1;405;36410;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;159;MANISES ;1;546;49170;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;160;MANUEL ;1;634;57040;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;169;MISLATA ;1;527;47450;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;179;NAVARRES ;1;569;51210;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;190;PATERNA ;1;454;40900;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;191;PEDRALBA ;1;537;48290;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;194;PICASSENT ;1;603;54310;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;199;POBLA DE FARNALS (LA) ;1;409;36810;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;200;POBLA DEL DUC (LA) ;1;451;40590;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;235;SUECA ;1;643;57840;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;247;TUEJAR ;1;655;58900;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;249;UTIEL ;1;427;38410;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;254;VENTA DEL MORO ;1;512;46050;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;46;Valencia;259;VILLARGORDO DEL CABRIEL ;1;349;31400;1;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;004;ALAEJOS ;1;322;29000;2;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;007;ALDEAMAYOR DE SAN MARTIN ;1;701;63070;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;027;CABEZON DE PISUERGA ;1;375;33730;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;050;CIGALES ;1;502;45160;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;084;MAYORGA ;1;421;37860;5;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;097;MOTA DEL MARQUES ;1;425;38250;3;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;133;RENEDO DE ESGUEVA ;1;396;35630;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;159;SERRADA ;1;616;55470;4;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;186;VALLADOLID ;8;4.537;408280;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;214;VILLALON DE CAMPOS ;1;296;26600;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;47;Valladolid;217;VILLANUBLA ;1;659;59300;0;0
COOPERATIVAS DE CREDITO;3058;CAJAMAR CAJA RURAL, S.C.C.;52;Melilla;001;MELILLA ;1;674;60660;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;001;ALLANDE ;1;473;42610;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;004;AVILES ;5;3.516;316420;1;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;005;BELMONTE DE MIRANDA ;1;527;47440;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;007;BOAL ;1;657;59130;1;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;012;CANGAS DE ONIS ;1;502;45200;3;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;014;CARREÑO ;1;419;37690;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;016;CASTRILLON ;1;708;63750;5;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;020;CORVERA DE ASTURIAS ;2;1.042;93760;6;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;027;GRANDAS DE SALIME ;1;448;40350;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;032;LAVIANA ;1;707;63600;1;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;035;LLANERA ;2;1.314;118210;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;036;LLANES ;2;583;52460;8;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;037;MIERES ;2;1.426;128340;10;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;042;NOREÑA ;1;581;52240;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;043;ONIS ;1;482;43380;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;045;PARRES ;1;508;45730;4;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;059;SALAS ;1;590;53110;2;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;062;SANTA EULALIA DE OSCOS ;1;673;60560;2;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;065;SARIEGO ;1;506;45500;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;071;TARAMUNDI ;1;332;29850;3;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;072;TEVERGA ;1;410;36930;0;0
COOPERATIVAS DE CREDITO;3059;CAJA R. DE ASTURIAS, S.C.C.;33;Asturias;076;VILLAVICIOSA ;1;440;39550;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;018;ARANDA DE DUERO ;2;1.203;108230;4;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;048;BELORADO ;1;325;29290;3;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;151;GUMIEL DE IZAN ;1;453;40790;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;209;MEDINA DE POMAR ;1;387;34810;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;274;PRADOLUENGO ;1;718;64590;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;394;TRESPADERNE ;1;623;56050;4;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;09;Burgos;410;VALLE DE MENA ;1;576;51790;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;39;Cantabria;008;ASTILLERO (EL) ;1;465;41820;3;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;39;Cantabria;074;SANTA MARIA DE CAYON ;1;577;51930;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;40;Segovia;040;CANTALEJO ;1;712;64100;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;40;Segovia;043;CARBONERO EL MAYOR ;1;392;35240;1;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;40;Segovia;076;ESPINAR (EL) ;1;444;39980;0;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;40;Segovia;181;REAL SITIO DE SAN ILDEFONSO ;1;297;26760;5;0
COOPERATIVAS DE CREDITO;3060;C.R.BURGOS,FUENT.,SEGOV.Y CASTEL.SC;40;Segovia;208;TUREGANO ;1;392;35240;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;007;ARJONILLA ;1;466;41900;4;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;009;BAEZA ;1;584;52540;1;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;015;BELMEZ DE LA MORALEDA ;1;641;57700;3;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;016;BENATAE ;1;596;53610;2;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;021;CARBONEROS ;1;647;58220;4;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;030;CHILLUEVAR ;1;481;43290;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;034;FUENSANTA DE MARTOS ;1;392;35280;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;039;GUARROMAN ;1;457;41100;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;045;HUESA ;1;449;40420;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;046;IBROS ;1;675;60790;2;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;050;JAEN ;16;5.547;499210;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;051;JAMILENA ;1;302;27220;5;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;052;JIMENA ;1;335;30100;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;053;JODAR ;1;329;29610;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;054;LARVA ;1;680;61220;3;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;055;LINARES ;3;994;89490;6;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;056;LOPERA ;1;588;52890;3;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;057;LUPION ;1;702;63190;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;058;MANCHA REAL ;1;678;61020;3;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;064;NOALEJO ;1;611;54990;3;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;065;ORCERA ;1;540;48620;2;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;066;PEAL DE BECERRO ;1;454;40900;2;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;070;POZO ALCON ;1;715;64330;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;071;PUENTE DE GENAVE ;1;658;59210;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;072;PUERTA DE SEGURA (LA) ;1;339;30550;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;075;SABIOTE ;1;296;26680;1;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;076;SANTA ELENA ;1;588;52920;1;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;077;SANTIAGO DE CALATRAVA ;1;325;29200;4;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;079;SANTISTEBAN DEL PUERTO ;1;511;46000;0;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;082;SILES ;1;407;36590;1;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;084;SORIHUELA DEL GUADALIMAR ;1;409;36820;3;0
COOPERATIVAS DE CREDITO;3067;C.R. DE JAEN, BARNA Y MADRID, SCC;23;Jaén;085;TORREBLASCOPEDRO ;1;584;52530;0;0
